,Unnamed: 0,path,filename,speaker_id,keyword,num_channels,sample_rate,num_frames,duration_sec,path_normalized
72031,72031,/mnt/data/GSC/speech_commands_v0.02/sheila/6aafb34f_nohash_1.wav,6aafb34f_nohash_1.wav,6aafb34f,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/6aafb34f_nohash_1.wav
72035,72035,/mnt/data/GSC/speech_commands_v0.02/sheila/6b7d5101_nohash_0.wav,6b7d5101_nohash_0.wav,6b7d5101,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/6b7d5101_nohash_0.wav
72036,72036,/mnt/data/GSC/speech_commands_v0.02/sheila/6b7d5101_nohash_1.wav,6b7d5101_nohash_1.wav,6b7d5101,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/6b7d5101_nohash_1.wav
72039,72039,/mnt/data/GSC/speech_commands_v0.02/sheila/6b889021_nohash_0.wav,6b889021_nohash_0.wav,6b889021,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/6b889021_nohash_0.wav
72040,72040,/mnt/data/GSC/speech_commands_v0.02/sheila/6bf5baf3_nohash_0.wav,6bf5baf3_nohash_0.wav,6bf5baf3,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/6bf5baf3_nohash_0.wav
72051,72051,/mnt/data/GSC/speech_commands_v0.02/sheila/6e74c582_nohash_0.wav,6e74c582_nohash_0.wav,6e74c582,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/6e74c582_nohash_0.wav
72052,72052,/mnt/data/GSC/speech_commands_v0.02/sheila/6e74c582_nohash_1.wav,6e74c582_nohash_1.wav,6e74c582,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/6e74c582_nohash_1.wav
72053,72053,/mnt/data/GSC/speech_commands_v0.02/sheila/6e74c582_nohash_2.wav,6e74c582_nohash_2.wav,6e74c582,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/6e74c582_nohash_2.wav
72060,72060,/mnt/data/GSC/speech_commands_v0.02/sheila/6f2f57c1_nohash_0.wav,6f2f57c1_nohash_0.wav,6f2f57c1,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/6f2f57c1_nohash_0.wav
72069,72069,/mnt/data/GSC/speech_commands_v0.02/sheila/6fb3d5a7_nohash_0.wav,6fb3d5a7_nohash_0.wav,6fb3d5a7,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/6fb3d5a7_nohash_0.wav
72093,72093,/mnt/data/GSC/speech_commands_v0.02/sheila/721f767c_nohash_0.wav,721f767c_nohash_0.wav,721f767c,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/721f767c_nohash_0.wav
72098,72098,/mnt/data/GSC/speech_commands_v0.02/sheila/72be9202_nohash_0.wav,72be9202_nohash_0.wav,72be9202,sheila,1,16000,14861,0.9288125,/mnt/data/GSC/normalized-dataset/sheila/72be9202_nohash_0.wav
72099,72099,/mnt/data/GSC/speech_commands_v0.02/sheila/72be9202_nohash_1.wav,72be9202_nohash_1.wav,72be9202,sheila,1,16000,14861,0.9288125,/mnt/data/GSC/normalized-dataset/sheila/72be9202_nohash_1.wav
72100,72100,/mnt/data/GSC/speech_commands_v0.02/sheila/72be9202_nohash_2.wav,72be9202_nohash_2.wav,72be9202,sheila,1,16000,15604,0.97525,/mnt/data/GSC/normalized-dataset/sheila/72be9202_nohash_2.wav
72116,72116,/mnt/data/GSC/speech_commands_v0.02/sheila/745a8e32_nohash_0.wav,745a8e32_nohash_0.wav,745a8e32,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/745a8e32_nohash_0.wav
72125,72125,/mnt/data/GSC/speech_commands_v0.02/sheila/763188c4_nohash_0.wav,763188c4_nohash_0.wav,763188c4,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/763188c4_nohash_0.wav
72137,72137,/mnt/data/GSC/speech_commands_v0.02/sheila/7846fd85_nohash_0.wav,7846fd85_nohash_0.wav,7846fd85,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/7846fd85_nohash_0.wav
72138,72138,/mnt/data/GSC/speech_commands_v0.02/sheila/78884794_nohash_0.wav,78884794_nohash_0.wav,78884794,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/78884794_nohash_0.wav
72143,72143,/mnt/data/GSC/speech_commands_v0.02/sheila/79903546_nohash_0.wav,79903546_nohash_0.wav,79903546,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/79903546_nohash_0.wav
72158,72158,/mnt/data/GSC/speech_commands_v0.02/sheila/7d86b703_nohash_0.wav,7d86b703_nohash_0.wav,7d86b703,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/7d86b703_nohash_0.wav
72181,72181,/mnt/data/GSC/speech_commands_v0.02/sheila/7fd25f7c_nohash_0.wav,7fd25f7c_nohash_0.wav,7fd25f7c,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/7fd25f7c_nohash_0.wav
72191,72191,/mnt/data/GSC/speech_commands_v0.02/sheila/81332c92_nohash_0.wav,81332c92_nohash_0.wav,81332c92,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/81332c92_nohash_0.wav
72211,72211,/mnt/data/GSC/speech_commands_v0.02/sheila/8335f893_nohash_0.wav,8335f893_nohash_0.wav,8335f893,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/8335f893_nohash_0.wav
72212,72212,/mnt/data/GSC/speech_commands_v0.02/sheila/833a0279_nohash_0.wav,833a0279_nohash_0.wav,833a0279,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/833a0279_nohash_0.wav
72213,72213,/mnt/data/GSC/speech_commands_v0.02/sheila/833a0279_nohash_1.wav,833a0279_nohash_1.wav,833a0279,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/833a0279_nohash_1.wav
72220,72220,/mnt/data/GSC/speech_commands_v0.02/sheila/840c366d_nohash_0.wav,840c366d_nohash_0.wav,840c366d,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/840c366d_nohash_0.wav
72221,72221,/mnt/data/GSC/speech_commands_v0.02/sheila/840eab5a_nohash_0.wav,840eab5a_nohash_0.wav,840eab5a,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/840eab5a_nohash_0.wav
72226,72226,/mnt/data/GSC/speech_commands_v0.02/sheila/850e2222_nohash_0.wav,850e2222_nohash_0.wav,850e2222,sheila,1,16000,11889,0.7430625,/mnt/data/GSC/normalized-dataset/sheila/850e2222_nohash_0.wav
72249,72249,/mnt/data/GSC/speech_commands_v0.02/sheila/86fa2dcd_nohash_0.wav,86fa2dcd_nohash_0.wav,86fa2dcd,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/86fa2dcd_nohash_0.wav
72254,72254,/mnt/data/GSC/speech_commands_v0.02/sheila/876c84d6_nohash_0.wav,876c84d6_nohash_0.wav,876c84d6,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/876c84d6_nohash_0.wav
72266,72266,/mnt/data/GSC/speech_commands_v0.02/sheila/884ae8e1_nohash_0.wav,884ae8e1_nohash_0.wav,884ae8e1,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/884ae8e1_nohash_0.wav
72269,72269,/mnt/data/GSC/speech_commands_v0.02/sheila/88b7c5fa_nohash_0.wav,88b7c5fa_nohash_0.wav,88b7c5fa,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/88b7c5fa_nohash_0.wav
72271,72271,/mnt/data/GSC/speech_commands_v0.02/sheila/88e90bc1_nohash_0.wav,88e90bc1_nohash_0.wav,88e90bc1,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/88e90bc1_nohash_0.wav
72278,72278,/mnt/data/GSC/speech_commands_v0.02/sheila/893b3c11_nohash_0.wav,893b3c11_nohash_0.wav,893b3c11,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/893b3c11_nohash_0.wav
72295,72295,/mnt/data/GSC/speech_commands_v0.02/sheila/8a90cf67_nohash_0.wav,8a90cf67_nohash_0.wav,8a90cf67,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/8a90cf67_nohash_0.wav
72324,72324,/mnt/data/GSC/speech_commands_v0.02/sheila/8ea22de7_nohash_0.wav,8ea22de7_nohash_0.wav,8ea22de7,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/8ea22de7_nohash_0.wav
72332,72332,/mnt/data/GSC/speech_commands_v0.02/sheila/8fe67225_nohash_0.wav,8fe67225_nohash_0.wav,8fe67225,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/8fe67225_nohash_0.wav
72361,72361,/mnt/data/GSC/speech_commands_v0.02/sheila/9637f43f_nohash_0.wav,9637f43f_nohash_0.wav,9637f43f,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/9637f43f_nohash_0.wav
72385,72385,/mnt/data/GSC/speech_commands_v0.02/sheila/999823db_nohash_0.wav,999823db_nohash_0.wav,999823db,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/999823db_nohash_0.wav
72386,72386,/mnt/data/GSC/speech_commands_v0.02/sheila/999823db_nohash_1.wav,999823db_nohash_1.wav,999823db,sheila,1,16000,14118,0.882375,/mnt/data/GSC/normalized-dataset/sheila/999823db_nohash_1.wav
72393,72393,/mnt/data/GSC/speech_commands_v0.02/sheila/9a2e5b3c_nohash_0.wav,9a2e5b3c_nohash_0.wav,9a2e5b3c,sheila,1,16000,9557,0.5973125,/mnt/data/GSC/normalized-dataset/sheila/9a2e5b3c_nohash_0.wav
72400,72400,/mnt/data/GSC/speech_commands_v0.02/sheila/9a7c1f83_nohash_0.wav,9a7c1f83_nohash_0.wav,9a7c1f83,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/9a7c1f83_nohash_0.wav
72401,72401,/mnt/data/GSC/speech_commands_v0.02/sheila/9a7c1f83_nohash_1.wav,9a7c1f83_nohash_1.wav,9a7c1f83,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/9a7c1f83_nohash_1.wav
72425,72425,/mnt/data/GSC/speech_commands_v0.02/sheila/9c06a3f3_nohash_0.wav,9c06a3f3_nohash_0.wav,9c06a3f3,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/9c06a3f3_nohash_0.wav
72450,72450,/mnt/data/GSC/speech_commands_v0.02/sheila/a04817c2_nohash_0.wav,a04817c2_nohash_0.wav,a04817c2,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/a04817c2_nohash_0.wav
72464,72464,/mnt/data/GSC/speech_commands_v0.02/sheila/a1dd919f_nohash_0.wav,a1dd919f_nohash_0.wav,a1dd919f,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/a1dd919f_nohash_0.wav
72465,72465,/mnt/data/GSC/speech_commands_v0.02/sheila/a1dd919f_nohash_1.wav,a1dd919f_nohash_1.wav,a1dd919f,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/a1dd919f_nohash_1.wav
72479,72479,/mnt/data/GSC/speech_commands_v0.02/sheila/a434d52e_nohash_0.wav,a434d52e_nohash_0.wav,a434d52e,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/a434d52e_nohash_0.wav
72484,72484,/mnt/data/GSC/speech_commands_v0.02/sheila/a4ca3afe_nohash_0.wav,a4ca3afe_nohash_0.wav,a4ca3afe,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/a4ca3afe_nohash_0.wav
72494,72494,/mnt/data/GSC/speech_commands_v0.02/sheila/a591c2ea_nohash_0.wav,a591c2ea_nohash_0.wav,a591c2ea,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/a591c2ea_nohash_0.wav
72541,72541,/mnt/data/GSC/speech_commands_v0.02/sheila/ab00c4b2_nohash_0.wav,ab00c4b2_nohash_0.wav,ab00c4b2,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/ab00c4b2_nohash_0.wav
72542,72542,/mnt/data/GSC/speech_commands_v0.02/sheila/ab00c4b2_nohash_1.wav,ab00c4b2_nohash_1.wav,ab00c4b2,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/ab00c4b2_nohash_1.wav
72544,72544,/mnt/data/GSC/speech_commands_v0.02/sheila/ab71c9a7_nohash_0.wav,ab71c9a7_nohash_0.wav,ab71c9a7,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/ab71c9a7_nohash_0.wav
72545,72545,/mnt/data/GSC/speech_commands_v0.02/sheila/ab71c9a7_nohash_1.wav,ab71c9a7_nohash_1.wav,ab71c9a7,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/ab71c9a7_nohash_1.wav
72551,72551,/mnt/data/GSC/speech_commands_v0.02/sheila/aba19127_nohash_0.wav,aba19127_nohash_0.wav,aba19127,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/aba19127_nohash_0.wav
72574,72574,/mnt/data/GSC/speech_commands_v0.02/sheila/adb45ef2_nohash_0.wav,adb45ef2_nohash_0.wav,adb45ef2,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/adb45ef2_nohash_0.wav
72577,72577,/mnt/data/GSC/speech_commands_v0.02/sheila/ae71797c_nohash_0.wav,ae71797c_nohash_0.wav,ae71797c,sheila,1,16000,15702,0.981375,/mnt/data/GSC/normalized-dataset/sheila/ae71797c_nohash_0.wav
72578,72578,/mnt/data/GSC/speech_commands_v0.02/sheila/ae71797c_nohash_1.wav,ae71797c_nohash_1.wav,ae71797c,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/ae71797c_nohash_1.wav
72591,72591,/mnt/data/GSC/speech_commands_v0.02/sheila/af790082_nohash_0.wav,af790082_nohash_0.wav,af790082,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/af790082_nohash_0.wav
72609,72609,/mnt/data/GSC/speech_commands_v0.02/sheila/b089169d_nohash_0.wav,b089169d_nohash_0.wav,b089169d,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/b089169d_nohash_0.wav
72622,72622,/mnt/data/GSC/speech_commands_v0.02/sheila/b1f8326d_nohash_0.wav,b1f8326d_nohash_0.wav,b1f8326d,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/b1f8326d_nohash_0.wav
72627,72627,/mnt/data/GSC/speech_commands_v0.02/sheila/b308773d_nohash_0.wav,b308773d_nohash_0.wav,b308773d,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/b308773d_nohash_0.wav
72651,72651,/mnt/data/GSC/speech_commands_v0.02/sheila/b6d11c9b_nohash_0.wav,b6d11c9b_nohash_0.wav,b6d11c9b,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/b6d11c9b_nohash_0.wav
72652,72652,/mnt/data/GSC/speech_commands_v0.02/sheila/b6d11c9b_nohash_1.wav,b6d11c9b_nohash_1.wav,b6d11c9b,sheila,1,16000,15018,0.938625,/mnt/data/GSC/normalized-dataset/sheila/b6d11c9b_nohash_1.wav
72662,72662,/mnt/data/GSC/speech_commands_v0.02/sheila/b76f6088_nohash_0.wav,b76f6088_nohash_0.wav,b76f6088,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/b76f6088_nohash_0.wav
72675,72675,/mnt/data/GSC/speech_commands_v0.02/sheila/b93528e3_nohash_0.wav,b93528e3_nohash_0.wav,b93528e3,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/b93528e3_nohash_0.wav
72685,72685,/mnt/data/GSC/speech_commands_v0.02/sheila/bbaa7946_nohash_0.wav,bbaa7946_nohash_0.wav,bbaa7946,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/bbaa7946_nohash_0.wav
72686,72686,/mnt/data/GSC/speech_commands_v0.02/sheila/bbaa7946_nohash_1.wav,bbaa7946_nohash_1.wav,bbaa7946,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/bbaa7946_nohash_1.wav
72710,72710,/mnt/data/GSC/speech_commands_v0.02/sheila/bf70feda_nohash_0.wav,bf70feda_nohash_0.wav,bf70feda,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/bf70feda_nohash_0.wav
72712,72712,/mnt/data/GSC/speech_commands_v0.02/sheila/bf90a57a_nohash_0.wav,bf90a57a_nohash_0.wav,bf90a57a,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/bf90a57a_nohash_0.wav
72714,72714,/mnt/data/GSC/speech_commands_v0.02/sheila/bfdb9801_nohash_0.wav,bfdb9801_nohash_0.wav,bfdb9801,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/bfdb9801_nohash_0.wav
72726,72726,/mnt/data/GSC/speech_commands_v0.02/sheila/c103a2d5_nohash_0.wav,c103a2d5_nohash_0.wav,c103a2d5,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/c103a2d5_nohash_0.wav
72730,72730,/mnt/data/GSC/speech_commands_v0.02/sheila/c18d8d00_nohash_0.wav,c18d8d00_nohash_0.wav,c18d8d00,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/c18d8d00_nohash_0.wav
72736,72736,/mnt/data/GSC/speech_commands_v0.02/sheila/c205e625_nohash_0.wav,c205e625_nohash_0.wav,c205e625,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/c205e625_nohash_0.wav
72737,72737,/mnt/data/GSC/speech_commands_v0.02/sheila/c22d3f18_nohash_0.wav,c22d3f18_nohash_0.wav,c22d3f18,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/c22d3f18_nohash_0.wav
72744,72744,/mnt/data/GSC/speech_commands_v0.02/sheila/c33682f0_nohash_0.wav,c33682f0_nohash_0.wav,c33682f0,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/c33682f0_nohash_0.wav
72749,72749,/mnt/data/GSC/speech_commands_v0.02/sheila/c39703ec_nohash_0.wav,c39703ec_nohash_0.wav,c39703ec,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/c39703ec_nohash_0.wav
72799,72799,/mnt/data/GSC/speech_commands_v0.02/sheila/cb164eea_nohash_0.wav,cb164eea_nohash_0.wav,cb164eea,sheila,1,16000,13654,0.853375,/mnt/data/GSC/normalized-dataset/sheila/cb164eea_nohash_0.wav
72809,72809,/mnt/data/GSC/speech_commands_v0.02/sheila/ccb1266b_nohash_0.wav,ccb1266b_nohash_0.wav,ccb1266b,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/ccb1266b_nohash_0.wav
72860,72860,/mnt/data/GSC/speech_commands_v0.02/sheila/d3badc9a_nohash_0.wav,d3badc9a_nohash_0.wav,d3badc9a,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/d3badc9a_nohash_0.wav
72865,72865,/mnt/data/GSC/speech_commands_v0.02/sheila/d55aa56c_nohash_0.wav,d55aa56c_nohash_0.wav,d55aa56c,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/d55aa56c_nohash_0.wav
72866,72866,/mnt/data/GSC/speech_commands_v0.02/sheila/d55aa56c_nohash_1.wav,d55aa56c_nohash_1.wav,d55aa56c,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/d55aa56c_nohash_1.wav
72867,72867,/mnt/data/GSC/speech_commands_v0.02/sheila/d55aa56c_nohash_2.wav,d55aa56c_nohash_2.wav,d55aa56c,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/d55aa56c_nohash_2.wav
72874,72874,/mnt/data/GSC/speech_commands_v0.02/sheila/d6360b32_nohash_0.wav,d6360b32_nohash_0.wav,d6360b32,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/d6360b32_nohash_0.wav
72879,72879,/mnt/data/GSC/speech_commands_v0.02/sheila/d71ad617_nohash_0.wav,d71ad617_nohash_0.wav,d71ad617,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/d71ad617_nohash_0.wav
72891,72891,/mnt/data/GSC/speech_commands_v0.02/sheila/d91a159e_nohash_0.wav,d91a159e_nohash_0.wav,d91a159e,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/d91a159e_nohash_0.wav
72901,72901,/mnt/data/GSC/speech_commands_v0.02/sheila/d9e9f554_nohash_0.wav,d9e9f554_nohash_0.wav,d9e9f554,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/d9e9f554_nohash_0.wav
72902,72902,/mnt/data/GSC/speech_commands_v0.02/sheila/d9e9f554_nohash_1.wav,d9e9f554_nohash_1.wav,d9e9f554,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/d9e9f554_nohash_1.wav
72925,72925,/mnt/data/GSC/speech_commands_v0.02/sheila/dc75148d_nohash_0.wav,dc75148d_nohash_0.wav,dc75148d,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/dc75148d_nohash_0.wav
72928,72928,/mnt/data/GSC/speech_commands_v0.02/sheila/dca2797e_nohash_0.wav,dca2797e_nohash_0.wav,dca2797e,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/dca2797e_nohash_0.wav
72952,72952,/mnt/data/GSC/speech_commands_v0.02/sheila/e0611c84_nohash_0.wav,e0611c84_nohash_0.wav,e0611c84,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/e0611c84_nohash_0.wav
72985,72985,/mnt/data/GSC/speech_commands_v0.02/sheila/e5afa9b0_nohash_0.wav,e5afa9b0_nohash_0.wav,e5afa9b0,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/e5afa9b0_nohash_0.wav
73007,73007,/mnt/data/GSC/speech_commands_v0.02/sheila/e77d88fc_nohash_0.wav,e77d88fc_nohash_0.wav,e77d88fc,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/e77d88fc_nohash_0.wav
73039,73039,/mnt/data/GSC/speech_commands_v0.02/sheila/ec545975_nohash_0.wav,ec545975_nohash_0.wav,ec545975,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/ec545975_nohash_0.wav
73060,73060,/mnt/data/GSC/speech_commands_v0.02/sheila/eefd26f3_nohash_0.wav,eefd26f3_nohash_0.wav,eefd26f3,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/eefd26f3_nohash_0.wav
73061,73061,/mnt/data/GSC/speech_commands_v0.02/sheila/eefd26f3_nohash_1.wav,eefd26f3_nohash_1.wav,eefd26f3,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/eefd26f3_nohash_1.wav
73069,73069,/mnt/data/GSC/speech_commands_v0.02/sheila/f0522ff4_nohash_0.wav,f0522ff4_nohash_0.wav,f0522ff4,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/f0522ff4_nohash_0.wav
73071,73071,/mnt/data/GSC/speech_commands_v0.02/sheila/f0ac2522_nohash_0.wav,f0ac2522_nohash_0.wav,f0ac2522,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/f0ac2522_nohash_0.wav
73072,73072,/mnt/data/GSC/speech_commands_v0.02/sheila/f0ae7203_nohash_0.wav,f0ae7203_nohash_0.wav,f0ae7203,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/f0ae7203_nohash_0.wav
73073,73073,/mnt/data/GSC/speech_commands_v0.02/sheila/f0ae7203_nohash_1.wav,f0ae7203_nohash_1.wav,f0ae7203,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/f0ae7203_nohash_1.wav
73087,73087,/mnt/data/GSC/speech_commands_v0.02/sheila/f264e0df_nohash_0.wav,f264e0df_nohash_0.wav,f264e0df,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/f264e0df_nohash_0.wav
73105,73105,/mnt/data/GSC/speech_commands_v0.02/sheila/f3957e23_nohash_0.wav,f3957e23_nohash_0.wav,f3957e23,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/f3957e23_nohash_0.wav
73106,73106,/mnt/data/GSC/speech_commands_v0.02/sheila/f3957e23_nohash_1.wav,f3957e23_nohash_1.wav,f3957e23,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/f3957e23_nohash_1.wav
73114,73114,/mnt/data/GSC/speech_commands_v0.02/sheila/f550b7dc_nohash_0.wav,f550b7dc_nohash_0.wav,f550b7dc,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/f550b7dc_nohash_0.wav
73115,73115,/mnt/data/GSC/speech_commands_v0.02/sheila/f550b7dc_nohash_1.wav,f550b7dc_nohash_1.wav,f550b7dc,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/f550b7dc_nohash_1.wav
73138,73138,/mnt/data/GSC/speech_commands_v0.02/sheila/f852895b_nohash_0.wav,f852895b_nohash_0.wav,f852895b,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/f852895b_nohash_0.wav
73141,73141,/mnt/data/GSC/speech_commands_v0.02/sheila/f88f97a7_nohash_0.wav,f88f97a7_nohash_0.wav,f88f97a7,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/f88f97a7_nohash_0.wav
73142,73142,/mnt/data/GSC/speech_commands_v0.02/sheila/f88f97a7_nohash_1.wav,f88f97a7_nohash_1.wav,f88f97a7,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/f88f97a7_nohash_1.wav
73149,73149,/mnt/data/GSC/speech_commands_v0.02/sheila/f9f9751d_nohash_0.wav,f9f9751d_nohash_0.wav,f9f9751d,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/f9f9751d_nohash_0.wav
73152,73152,/mnt/data/GSC/speech_commands_v0.02/sheila/fb01a182_nohash_0.wav,fb01a182_nohash_0.wav,fb01a182,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/fb01a182_nohash_0.wav
73168,73168,/mnt/data/GSC/speech_commands_v0.02/sheila/fc2411fe_nohash_0.wav,fc2411fe_nohash_0.wav,fc2411fe,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/fc2411fe_nohash_0.wav
73179,73179,/mnt/data/GSC/speech_commands_v0.02/sheila/fe1916ba_nohash_0.wav,fe1916ba_nohash_0.wav,fe1916ba,sheila,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/sheila/fe1916ba_nohash_0.wav
